date,sales,sales_diff,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,lag_8,lag_9,lag_10,lag_11,lag_12
2023-10-18 08:38:48,100,0.0,-100.0,100.0,-200.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,100.0
2023-10-18 09:29:25,100,0.0,0.0,-100.0,100.0,-200.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0
2023-10-18 09:45:45,100,0.0,0.0,0.0,-100.0,100.0,-200.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-18 10:19:13,100,0.0,0.0,0.0,0.0,-100.0,100.0,-200.0,200.0,0.0,0.0,0.0,0.0,0.0
2023-10-18 11:03:44,100,0.0,0.0,0.0,0.0,0.0,-100.0,100.0,-200.0,200.0,0.0,0.0,0.0,0.0
2023-10-18 11:34:37,100,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,100.0,-200.0,200.0,0.0,0.0,0.0
2023-10-18 11:52:00,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,100.0,-200.0,200.0,0.0,0.0
2023-10-18 12:40:59,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,100.0,-200.0,200.0,0.0
2023-10-18 12:51:32,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,100.0,-200.0,200.0
2023-10-18 12:56:36,35,-65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,100.0,-200.0
2023-10-19 01:51:05,100,65.0,-65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,100.0
2023-10-19 01:54:38,200,100.0,65.0,-65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0
2023-10-19 01:58:35,100,-100.0,100.0,65.0,-65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-19 02:01:07,200,100.0,-100.0,100.0,65.0,-65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-19 02:01:45,100,-100.0,100.0,-100.0,100.0,65.0,-65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-19 02:06:42,72,-28.0,-100.0,100.0,-100.0,100.0,65.0,-65.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-19 02:20:42,100,28.0,-28.0,-100.0,100.0,-100.0,100.0,65.0,-65.0,0.0,0.0,0.0,0.0,0.0
2023-10-19 02:22:19,100,0.0,28.0,-28.0,-100.0,100.0,-100.0,100.0,65.0,-65.0,0.0,0.0,0.0,0.0
2023-10-19 02:29:36,100,0.0,0.0,28.0,-28.0,-100.0,100.0,-100.0,100.0,65.0,-65.0,0.0,0.0,0.0
2023-10-19 02:32:51,100,0.0,0.0,0.0,28.0,-28.0,-100.0,100.0,-100.0,100.0,65.0,-65.0,0.0,0.0
2023-10-19 02:58:23,100,0.0,0.0,0.0,0.0,28.0,-28.0,-100.0,100.0,-100.0,100.0,65.0,-65.0,0.0
2023-10-19 03:01:55,80,-20.0,0.0,0.0,0.0,0.0,28.0,-28.0,-100.0,100.0,-100.0,100.0,65.0,-65.0
2023-10-19 06:59:12,100,20.0,-20.0,0.0,0.0,0.0,0.0,28.0,-28.0,-100.0,100.0,-100.0,100.0,65.0
2023-10-19 07:03:37,100,0.0,20.0,-20.0,0.0,0.0,0.0,0.0,28.0,-28.0,-100.0,100.0,-100.0,100.0
2023-10-19 07:08:51,100,0.0,0.0,20.0,-20.0,0.0,0.0,0.0,0.0,28.0,-28.0,-100.0,100.0,-100.0
2023-10-19 07:14:51,100,0.0,0.0,0.0,20.0,-20.0,0.0,0.0,0.0,0.0,28.0,-28.0,-100.0,100.0
2023-10-19 07:20:38,100,0.0,0.0,0.0,0.0,20.0,-20.0,0.0,0.0,0.0,0.0,28.0,-28.0,-100.0
2023-10-19 07:44:34,100,0.0,0.0,0.0,0.0,0.0,20.0,-20.0,0.0,0.0,0.0,0.0,28.0,-28.0
2023-10-19 07:48:46,100,0.0,0.0,0.0,0.0,0.0,0.0,20.0,-20.0,0.0,0.0,0.0,0.0,28.0
2023-10-19 09:47:13,200,100.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,-20.0,0.0,0.0,0.0,0.0
2023-10-19 10:20:14,100,-100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,-20.0,0.0,0.0,0.0
2023-10-19 10:59:22,100,0.0,-100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,-20.0,0.0,0.0
2023-10-19 11:31:15,55,-45.0,0.0,-100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,-20.0,0.0
2023-10-19 11:53:37,80,25.0,-45.0,0.0,-100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,-20.0
2023-10-19 12:28:32,100,20.0,25.0,-45.0,0.0,-100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
2023-10-20 01:29:23,15,-85.0,20.0,25.0,-45.0,0.0,-100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-20 02:18:17,72,57.0,-85.0,20.0,25.0,-45.0,0.0,-100.0,100.0,0.0,0.0,0.0,0.0,0.0
2023-10-20 02:23:43,200,128.0,57.0,-85.0,20.0,25.0,-45.0,0.0,-100.0,100.0,0.0,0.0,0.0,0.0
2023-10-20 07:17:55,100,-100.0,128.0,57.0,-85.0,20.0,25.0,-45.0,0.0,-100.0,100.0,0.0,0.0,0.0
2023-10-20 07:34:32,72,-28.0,-100.0,128.0,57.0,-85.0,20.0,25.0,-45.0,0.0,-100.0,100.0,0.0,0.0
2023-10-20 07:41:36,100,28.0,-28.0,-100.0,128.0,57.0,-85.0,20.0,25.0,-45.0,0.0,-100.0,100.0,0.0
2023-10-20 07:51:12,16,-84.0,28.0,-28.0,-100.0,128.0,57.0,-85.0,20.0,25.0,-45.0,0.0,-100.0,100.0
2023-10-20 08:24:32,72,56.0,-84.0,28.0,-28.0,-100.0,128.0,57.0,-85.0,20.0,25.0,-45.0,0.0,-100.0
2023-10-20 08:25:22,100,28.0,56.0,-84.0,28.0,-28.0,-100.0,128.0,57.0,-85.0,20.0,25.0,-45.0,0.0
2023-10-20 08:25:34,100,0.0,28.0,56.0,-84.0,28.0,-28.0,-100.0,128.0,57.0,-85.0,20.0,25.0,-45.0
2023-10-20 08:38:21,100,0.0,0.0,28.0,56.0,-84.0,28.0,-28.0,-100.0,128.0,57.0,-85.0,20.0,25.0
2023-10-20 08:50:09,300,200.0,0.0,0.0,28.0,56.0,-84.0,28.0,-28.0,-100.0,128.0,57.0,-85.0,20.0
2023-10-20 08:52:53,498,198.0,200.0,0.0,0.0,28.0,56.0,-84.0,28.0,-28.0,-100.0,128.0,57.0,-85.0
2023-10-20 10:22:09,180,-318.0,198.0,200.0,0.0,0.0,28.0,56.0,-84.0,28.0,-28.0,-100.0,128.0,57.0
2023-10-20 10:45:16,100,-80.0,-318.0,198.0,200.0,0.0,0.0,28.0,56.0,-84.0,28.0,-28.0,-100.0,128.0
2023-10-20 10:53:32,100,0.0,-80.0,-318.0,198.0,200.0,0.0,0.0,28.0,56.0,-84.0,28.0,-28.0,-100.0
2023-10-20 10:54:34,30,-70.0,0.0,-80.0,-318.0,198.0,200.0,0.0,0.0,28.0,56.0,-84.0,28.0,-28.0
2023-10-20 10:56:01,55,25.0,-70.0,0.0,-80.0,-318.0,198.0,200.0,0.0,0.0,28.0,56.0,-84.0,28.0
2023-10-20 12:19:09,1,-54.0,25.0,-70.0,0.0,-80.0,-318.0,198.0,200.0,0.0,0.0,28.0,56.0,-84.0
2023-10-21 09:35:01,112,111.0,-54.0,25.0,-70.0,0.0,-80.0,-318.0,198.0,200.0,0.0,0.0,28.0,56.0
2023-10-21 10:40:52,100,-12.0,111.0,-54.0,25.0,-70.0,0.0,-80.0,-318.0,198.0,200.0,0.0,0.0,28.0
2023-10-21 11:00:41,35,-65.0,-12.0,111.0,-54.0,25.0,-70.0,0.0,-80.0,-318.0,198.0,200.0,0.0,0.0
2023-10-21 11:10:38,35,0.0,-65.0,-12.0,111.0,-54.0,25.0,-70.0,0.0,-80.0,-318.0,198.0,200.0,0.0
2023-10-21 11:27:12,55,20.0,0.0,-65.0,-12.0,111.0,-54.0,25.0,-70.0,0.0,-80.0,-318.0,198.0,200.0
2023-10-21 11:41:36,10,-45.0,20.0,0.0,-65.0,-12.0,111.0,-54.0,25.0,-70.0,0.0,-80.0,-318.0,198.0
2023-10-23 01:19:28,72,62.0,-45.0,20.0,0.0,-65.0,-12.0,111.0,-54.0,25.0,-70.0,0.0,-80.0,-318.0
2023-10-23 01:19:35,100,28.0,62.0,-45.0,20.0,0.0,-65.0,-12.0,111.0,-54.0,25.0,-70.0,0.0,-80.0
2023-10-23 01:24:40,100,0.0,28.0,62.0,-45.0,20.0,0.0,-65.0,-12.0,111.0,-54.0,25.0,-70.0,0.0
2023-10-23 01:41:00,100,0.0,0.0,28.0,62.0,-45.0,20.0,0.0,-65.0,-12.0,111.0,-54.0,25.0,-70.0
2023-10-23 01:44:04,100,0.0,0.0,0.0,28.0,62.0,-45.0,20.0,0.0,-65.0,-12.0,111.0,-54.0,25.0
2023-10-23 01:51:10,100,0.0,0.0,0.0,0.0,28.0,62.0,-45.0,20.0,0.0,-65.0,-12.0,111.0,-54.0
2023-10-23 01:56:01,100,0.0,0.0,0.0,0.0,0.0,28.0,62.0,-45.0,20.0,0.0,-65.0,-12.0,111.0
2023-10-23 01:57:55,100,0.0,0.0,0.0,0.0,0.0,0.0,28.0,62.0,-45.0,20.0,0.0,-65.0,-12.0
2023-10-23 01:58:00,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,62.0,-45.0,20.0,0.0,-65.0
2023-10-23 01:59:48,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,62.0,-45.0,20.0,0.0
2023-10-23 01:59:50,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,62.0,-45.0,20.0
2023-10-23 02:05:28,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,62.0,-45.0
2023-10-23 02:08:33,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,62.0
2023-10-23 02:08:40,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0
2023-10-23 02:12:40,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-23 02:13:10,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-23 02:13:32,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-23 02:20:29,200,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-23 02:21:45,200,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-23 02:28:21,100,-100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-23 02:29:29,100,0.0,-100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-23 02:51:26,2,-98.0,0.0,-100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-23 07:12:03,32,30.0,-98.0,0.0,-100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-23 07:13:07,300,268.0,30.0,-98.0,0.0,-100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-23 07:27:20,100,-200.0,268.0,30.0,-98.0,0.0,-100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2023-10-23 07:54:18,88,-12.0,-200.0,268.0,30.0,-98.0,0.0,-100.0,0.0,100.0,0.0,0.0,0.0,0.0
2023-10-23 08:41:40,100,12.0,-12.0,-200.0,268.0,30.0,-98.0,0.0,-100.0,0.0,100.0,0.0,0.0,0.0
2023-10-23 09:50:30,100,0.0,12.0,-12.0,-200.0,268.0,30.0,-98.0,0.0,-100.0,0.0,100.0,0.0,0.0
2023-10-23 09:52:32,100,0.0,0.0,12.0,-12.0,-200.0,268.0,30.0,-98.0,0.0,-100.0,0.0,100.0,0.0
2023-10-23 10:22:18,100,0.0,0.0,0.0,12.0,-12.0,-200.0,268.0,30.0,-98.0,0.0,-100.0,0.0,100.0
2023-10-23 10:32:10,100,0.0,0.0,0.0,0.0,12.0,-12.0,-200.0,268.0,30.0,-98.0,0.0,-100.0,0.0
2023-10-23 10:35:16,100,0.0,0.0,0.0,0.0,0.0,12.0,-12.0,-200.0,268.0,30.0,-98.0,0.0,-100.0
2023-10-23 10:54:52,100,0.0,0.0,0.0,0.0,0.0,0.0,12.0,-12.0,-200.0,268.0,30.0,-98.0,0.0
2023-10-23 11:02:36,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,-12.0,-200.0,268.0,30.0,-98.0
2023-10-23 11:08:17,48,-52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,-12.0,-200.0,268.0,30.0
2023-10-23 11:08:22,100,52.0,-52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,-12.0,-200.0,268.0
2023-10-23 11:20:39,100,0.0,52.0,-52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,-12.0,-200.0
2023-10-23 11:26:59,13,-87.0,0.0,52.0,-52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,-12.0
2023-10-23 11:27:02,4,-9.0,-87.0,0.0,52.0,-52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
2023-10-23 11:33:00,100,96.0,-9.0,-87.0,0.0,52.0,-52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-23 11:45:00,100,0.0,96.0,-9.0,-87.0,0.0,52.0,-52.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-23 11:54:46,100,0.0,0.0,96.0,-9.0,-87.0,0.0,52.0,-52.0,0.0,0.0,0.0,0.0,0.0
2023-10-23 11:58:18,100,0.0,0.0,0.0,96.0,-9.0,-87.0,0.0,52.0,-52.0,0.0,0.0,0.0,0.0
2023-10-23 11:58:40,100,0.0,0.0,0.0,0.0,96.0,-9.0,-87.0,0.0,52.0,-52.0,0.0,0.0,0.0
2023-10-23 11:58:55,100,0.0,0.0,0.0,0.0,0.0,96.0,-9.0,-87.0,0.0,52.0,-52.0,0.0,0.0
2023-10-23 12:56:38,100,0.0,0.0,0.0,0.0,0.0,0.0,96.0,-9.0,-87.0,0.0,52.0,-52.0,0.0
2023-10-24 01:12:25,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,-9.0,-87.0,0.0,52.0,-52.0
2023-10-24 01:13:14,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,-9.0,-87.0,0.0,52.0
2023-10-24 01:16:20,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,-9.0,-87.0,0.0
2023-10-24 01:29:28,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,-9.0,-87.0
2023-10-24 01:32:02,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,-9.0
2023-10-24 01:32:16,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0
2023-10-24 01:32:27,28,-72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-24 01:35:53,100,72.0,-72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-24 01:40:01,100,0.0,72.0,-72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-24 01:42:20,64,-36.0,0.0,72.0,-72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-24 01:56:55,45,-19.0,-36.0,0.0,72.0,-72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-24 01:57:38,55,10.0,-19.0,-36.0,0.0,72.0,-72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-24 01:57:57,100,45.0,10.0,-19.0,-36.0,0.0,72.0,-72.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-24 01:59:30,100,0.0,45.0,10.0,-19.0,-36.0,0.0,72.0,-72.0,0.0,0.0,0.0,0.0,0.0
2023-10-24 02:11:54,499,399.0,0.0,45.0,10.0,-19.0,-36.0,0.0,72.0,-72.0,0.0,0.0,0.0,0.0
2023-10-24 02:11:56,1,-498.0,399.0,0.0,45.0,10.0,-19.0,-36.0,0.0,72.0,-72.0,0.0,0.0,0.0
2023-10-24 02:19:58,100,99.0,-498.0,399.0,0.0,45.0,10.0,-19.0,-36.0,0.0,72.0,-72.0,0.0,0.0
2023-10-24 02:20:37,47,-53.0,99.0,-498.0,399.0,0.0,45.0,10.0,-19.0,-36.0,0.0,72.0,-72.0,0.0
2023-10-24 02:21:36,100,53.0,-53.0,99.0,-498.0,399.0,0.0,45.0,10.0,-19.0,-36.0,0.0,72.0,-72.0
2023-10-24 02:32:14,100,0.0,53.0,-53.0,99.0,-498.0,399.0,0.0,45.0,10.0,-19.0,-36.0,0.0,72.0
2023-10-24 02:39:18,36,-64.0,0.0,53.0,-53.0,99.0,-498.0,399.0,0.0,45.0,10.0,-19.0,-36.0,0.0
2023-10-24 02:40:06,100,64.0,-64.0,0.0,53.0,-53.0,99.0,-498.0,399.0,0.0,45.0,10.0,-19.0,-36.0
2023-10-24 02:44:03,98,-2.0,64.0,-64.0,0.0,53.0,-53.0,99.0,-498.0,399.0,0.0,45.0,10.0,-19.0
2023-10-24 02:49:02,100,2.0,-2.0,64.0,-64.0,0.0,53.0,-53.0,99.0,-498.0,399.0,0.0,45.0,10.0
2023-10-24 02:49:08,100,0.0,2.0,-2.0,64.0,-64.0,0.0,53.0,-53.0,99.0,-498.0,399.0,0.0,45.0
2023-10-24 02:49:59,100,0.0,0.0,2.0,-2.0,64.0,-64.0,0.0,53.0,-53.0,99.0,-498.0,399.0,0.0
2023-10-24 02:50:04,100,0.0,0.0,0.0,2.0,-2.0,64.0,-64.0,0.0,53.0,-53.0,99.0,-498.0,399.0
2023-10-24 02:53:12,100,0.0,0.0,0.0,0.0,2.0,-2.0,64.0,-64.0,0.0,53.0,-53.0,99.0,-498.0
2023-10-24 02:53:46,100,0.0,0.0,0.0,0.0,0.0,2.0,-2.0,64.0,-64.0,0.0,53.0,-53.0,99.0
2023-10-24 03:01:00,100,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-2.0,64.0,-64.0,0.0,53.0,-53.0
2023-10-24 03:04:10,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-2.0,64.0,-64.0,0.0,53.0
2023-10-24 03:04:48,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-2.0,64.0,-64.0,0.0
2023-10-24 03:07:19,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-2.0,64.0,-64.0
2023-10-24 03:07:36,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-2.0,64.0
2023-10-24 03:07:38,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-2.0
2023-10-24 03:07:43,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2023-10-24 03:08:12,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-24 03:16:03,12,-88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-24 07:31:13,35,23.0,-88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-24 07:31:14,200,165.0,23.0,-88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-24 07:32:51,100,-100.0,165.0,23.0,-88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-24 07:50:45,100,0.0,-100.0,165.0,23.0,-88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-24 08:03:22,100,0.0,0.0,-100.0,165.0,23.0,-88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-24 08:17:09,100,0.0,0.0,0.0,-100.0,165.0,23.0,-88.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-24 08:20:28,100,0.0,0.0,0.0,0.0,-100.0,165.0,23.0,-88.0,0.0,0.0,0.0,0.0,0.0
2023-10-24 08:57:27,100,0.0,0.0,0.0,0.0,0.0,-100.0,165.0,23.0,-88.0,0.0,0.0,0.0,0.0
2023-10-24 10:04:25,100,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,165.0,23.0,-88.0,0.0,0.0,0.0
2023-10-24 10:12:16,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,165.0,23.0,-88.0,0.0,0.0
2023-10-24 10:24:54,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,165.0,23.0,-88.0,0.0
2023-10-24 10:43:30,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,165.0,23.0,-88.0
2023-10-24 10:43:33,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,165.0,23.0
2023-10-24 10:45:33,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,165.0
2023-10-24 11:15:10,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0
2023-10-24 11:47:21,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-24 12:31:24,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-24 12:41:23,36,-64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-24 12:54:29,100,64.0,-64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-24 12:58:07,100,0.0,64.0,-64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-24 12:59:38,100,0.0,0.0,64.0,-64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-25 01:00:42,100,0.0,0.0,0.0,64.0,-64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-25 01:04:33,100,0.0,0.0,0.0,0.0,64.0,-64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-25 01:09:31,100,0.0,0.0,0.0,0.0,0.0,64.0,-64.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-25 01:12:00,100,0.0,0.0,0.0,0.0,0.0,0.0,64.0,-64.0,0.0,0.0,0.0,0.0,0.0
2023-10-25 01:14:54,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,-64.0,0.0,0.0,0.0,0.0
2023-10-25 01:16:58,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,-64.0,0.0,0.0,0.0
2023-10-25 01:32:04,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,-64.0,0.0,0.0
2023-10-25 01:39:48,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,-64.0,0.0
2023-10-25 01:44:55,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,-64.0
2023-10-25 01:46:41,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0
2023-10-25 01:49:59,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-25 01:55:05,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-25 02:00:21,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-25 02:02:18,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-25 02:14:02,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-25 02:31:57,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-25 03:05:41,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-25 07:13:59,72,-28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-25 07:14:02,56,-16.0,-28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-25 07:14:09,72,16.0,-16.0,-28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-25 07:14:25,100,28.0,16.0,-16.0,-28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-25 07:20:59,100,0.0,28.0,16.0,-16.0,-28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-25 07:53:57,100,0.0,0.0,28.0,16.0,-16.0,-28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-25 08:00:18,100,0.0,0.0,0.0,28.0,16.0,-16.0,-28.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-25 08:21:54,100,0.0,0.0,0.0,0.0,28.0,16.0,-16.0,-28.0,0.0,0.0,0.0,0.0,0.0
2023-10-25 08:32:19,100,0.0,0.0,0.0,0.0,0.0,28.0,16.0,-16.0,-28.0,0.0,0.0,0.0,0.0
2023-10-25 08:32:22,100,0.0,0.0,0.0,0.0,0.0,0.0,28.0,16.0,-16.0,-28.0,0.0,0.0,0.0
2023-10-25 09:04:57,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,16.0,-16.0,-28.0,0.0,0.0
2023-10-25 09:05:11,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,16.0,-16.0,-28.0,0.0
2023-10-25 09:49:41,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,16.0,-16.0,-28.0
2023-10-25 10:09:25,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,16.0,-16.0
2023-10-25 10:17:23,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,16.0
2023-10-25 10:18:34,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0
2023-10-25 10:27:10,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-25 10:29:11,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
