Model,MSE,RMSE,MAE,R2,SKU,Percent Change,Difference
Least Squares Regression,0.873574475376276,0.9346520611309195,0.888459888459888,-0.3439607313481168,0004817-S,,
Weighted Moving Average,0.6502295684113866,0.8063681345461182,0.7060606060606062,-0.0003531821713640415,0004817-S,,
Linear Smoothing,0.8475308687355161,0.9206143974191997,0.8777777798198712,-0.3038936442084863,0004817-S,,
Second Degree Approximation,2.5255864490715605,1.5892093786130135,1.2199317849472646,-2.885517613956247,0004817-S,,
Exponential Smoothing w/ Trend & Seasonality,0.0005494149317444788,0.023439601782975727,0.009962680847779697,0.0,0059219-A,,
Moving Average,0.0,0.0,0.0,1.0,0059219-A,,
Linear Regression,7.7087239686122e-05,0.00877993392265124,0.008779858336667426,0.0,0059219-A,,
Least Squares Regression,7.708723968612695e-05,0.008779933922651523,0.008779858336667707,0.0,0059219-A,,
Weighted Moving Average,0.0,0.0,0.0,1.0,0059219-A,,
Linear Smoothing,8.318509068578174e-05,0.009120586093326555,0.009120586093326555,0.0,0059219-A,,
Second Degree Approximation,0.001036278753466021,0.03219128381202,0.03150515085770015,0.0,0059219-A,,
Exponential Smoothing w/ Trend & Seasonality,0.5439018871591356,0.7374970421358553,0.5107568995064588,-0.11332550961657506,0026660-S,,
Moving Average,0.5535130718954248,0.7439845911680059,0.37990196078431365,-0.13299886872264022,0026660-S,,
Linear Regression,0.492795077796623,0.7019936451255261,0.4919405269737036,-0.008713784741737562,0026660-S,,
Least Squares Regression,0.492795077796623,0.7019936451255261,0.4919405269737034,-0.008713784741737562,0026660-S,,
Weighted Moving Average,0.5574326149192459,0.746614100402106,0.37611408199643487,-0.14102187312376868,0026660-S,,
Linear Smoothing,0.49353466318171124,0.702520222614062,0.5426962605521822,-0.010227659385671828,0026660-S,,
Second Degree Approximation,0.489243398357696,0.6994593614769167,0.506962888864767,-0.0014437689269528597,0026660-S,,
Exponential Smoothing w/ Trend & Seasonality,1.0429810473146413,1.0212644355477387,0.917749560718411,-0.34256070984118714,0060983-S,,
Moving Average,0.8251262626262625,0.9083646088582836,0.75,-0.06213061465721004,0060983-S,,
Linear Regression,0.7976864109354698,0.8931329189630566,0.8198024323946048,-0.02680910343821097,0060983-S,,
Least Squares Regression,0.79768641093547,0.8931329189630567,0.8198024323946047,-0.02680910343821119,0060983-S,,
Weighted Moving Average,0.9203397612488523,0.9593434011076807,0.7066115702479338,-0.18469267139479917,0060983-S,,
Linear Smoothing,0.8057095644647517,0.8976132599648646,0.7635937948854931,-0.03713677978973351,0060983-S,,
Second Degree Approximation,0.9800973205998922,0.9899986467666975,0.9422652838318283,-0.2616146360913505,0060983-S,,
Exponential Smoothing w/ Trend & Seasonality,93.10690980341953,9.649192183982011,5.78987987751448,-0.5083319388153964,0920550-F,,
Moving Average,62.21064814814817,7.8873727025003815,4.398148148148148,-0.007812500000000222,0920550-F,,
Linear Regression,65.78262510534067,8.11064887079577,3.492897659564325,-0.06567852670651897,0920550-F,,
Least Squares Regression,65.78262510534067,8.11064887079577,3.4928976595643237,-0.06567852670651897,0920550-F,,
Weighted Moving Average,62.748699112335466,7.921407647150566,5.723905723905722,-0.016528925619834656,0920550-F,,
Linear Smoothing,61.728395061728534,7.8567420131838706,4.9382718920485456,-2.220446049250313e-15,0920550-F,,
Second Degree Approximation,142.46688160167764,11.935949128648197,8.498541664176338,-1.3079634819471777,0920550-F,,
Exponential Smoothing w/ Trend & Seasonality,188.8277907812119,13.741462468791736,6.809576306412595,-0.15451774254817052,0140755-F,,
Moving Average,180.91666666666666,13.450526631573451,6.944444444444445,-0.10614809782608692,0140755-F,,
Linear Regression,174.17407721474592,13.197502688567482,7.042016806722689,-0.06492302644885406,0140755-F,,
Least Squares Regression,174.17407721474584,13.197502688567479,7.042016806722689,-0.06492302644885362,0140755-F,,
Weighted Moving Average,186.19008264462812,13.645148685325056,6.878787878787879,-0.13839045095221003,0140755-F,,
Linear Smoothing,171.30795901570207,13.088466641119657,7.098039204947674,-0.04739920593839586,0140755-F,,
Second Degree Approximation,192.29510744501974,13.867051144530324,6.760971055088702,-0.17571736888938694,0140755-F,,
Exponential Smoothing w/ Trend & Seasonality,1.7749370367472766e-30,1.3322676295501878e-15,1.1584935909132068e-15,0.0,0038162-S,,
Moving Average,0.0,0.0,0.0,1.0,0038162-S,,
Linear Regression,0.0,0.0,0.0,1.0,0038162-S,,
Least Squares Regression,1.9721522630525295e-31,4.440892098500626e-16,4.440892098500626e-16,0.0,0038162-S,,
Weighted Moving Average,0.0,0.0,0.0,1.0,0038162-S,,
Linear Smoothing,0.0,0.0,0.0,1.0,0038162-S,,
Second Degree Approximation,0.0,0.0,0.0,1.0,0038162-S,,
Exponential Smoothing w/ Trend & Seasonality,2.402061457074735,1.5498585280840105,1.1421273038772044,-0.2898898039184137,0038964-S,,
Moving Average,2.0222222222222217,1.4220486005134358,1.111111111111111,-0.08591885441527425,0038964-S,,
Linear Regression,2.1109726352308162,1.4529186609135476,1.1117457152352466,-0.13357719075640473,0038964-S,,
Least Squares Regression,2.1109726352308154,1.4529186609135474,1.111745715235247,-0.13357719075640428,0038964-S,,
Weighted Moving Average,1.916666666666667,1.3844373104863459,1.1222222222222225,-0.029236276849641918,0038964-S,,
Linear Smoothing,1.9435350517316246,1.3941072597657702,1.1187675080959683,-0.04366440725445209,0038964-S,,
Second Degree Approximation,2.7556153682985407,1.6600046289991304,1.1143879990820988,-0.47974572283334505,0038964-S,,
Exponential Smoothing w/ Trend & Seasonality,3.502064321662977e-30,1.8713803252313457e-15,1.6283271027835629e-15,0.0,0038127-S,,
Moving Average,0.0,0.0,0.0,1.0,0038127-S,,
Linear Regression,0.0,0.0,0.0,1.0,0038127-S,,
Least Squares Regression,1.1093356479670479e-31,3.3306690738754696e-16,3.3306690738754696e-16,0.0,0038127-S,,
Weighted Moving Average,0.0,0.0,0.0,1.0,0038127-S,,
Linear Smoothing,0.0,0.0,0.0,1.0,0038127-S,,
Second Degree Approximation,0.0,0.0,0.0,1.0,0038127-S,,
Exponential Smoothing w/ Trend & Seasonality,2.3208365565230085,1.5234292095542243,1.3140589361177393,-0.31865713438807286,0032179-S,,
Moving Average,1.8944444444444446,1.3763881881375053,1.1476190476190473,-0.07638888888888884,0032179-S,,
Linear Regression,2.0190464097832774,1.420931528886342,1.2248714036756396,-0.1471854601041347,0032179-S,,
Least Squares Regression,2.0190464097832783,1.4209315288863424,1.22487140367564,-0.14718546010413514,0032179-S,,
Weighted Moving Average,1.7607438016528925,1.3269302173260251,0.9987012987012989,-0.00042261457550707426,0032179-S,,
Linear Smoothing,2.0193630853255073,1.4210429568895893,1.2250360977575105,-0.14736538938949262,0032179-S,,
Second Degree Approximation,8.029004559209453,2.833549815903975,2.6767125143480954,-3.5619344086417337,0032179-S,,
Exponential Smoothing w/ Trend & Seasonality,0.0733141523103746,0.27076586252770973,0.21666859335356117,0.0,0010080-A,,
Moving Average,0.0625,0.25,0.25,0.0,0010080-A,,
Linear Regression,0.022251002662521,0.14916769979630642,0.14914486921529152,0.0,0010080-A,,
Least Squares Regression,0.022251002662521065,0.14916769979630665,0.14914486921529174,0.0,0010080-A,,
Weighted Moving Average,0.03305785123966935,0.18181818181818163,0.18181818181818166,0.0,0010080-A,,
Linear Smoothing,0.016068241762767704,0.12676056864328,0.12676056864328,0.0,0010080-A,,
Second Degree Approximation,0.3878348272397169,0.6227638615396023,0.6076905813146367,0.0,0010080-A,,
Exponential Smoothing w/ Trend & Seasonality,1.111304946430498,1.054184493544891,0.8667608901471138,-0.7364139787976531,0060284-S,,
Moving Average,0.9611111111111109,0.9803627446568494,0.8999999999999998,-0.5017361111111107,0060284-S,,
Linear Regression,1.220233747260774,1.1046419090640975,1.0243243243243243,-0.9066152300949593,0060284-S,,
Least Squares Regression,1.2202337472607738,1.1046419090640975,1.024324324324324,-0.906615230094959,0060284-S,,
Weighted Moving Average,0.745133149678604,0.863210953173443,0.7848484848484848,-0.16427054637281868,0060284-S,,
Linear Smoothing,0.9631359762100912,0.981394913482891,0.9010703027758835,-0.5048999628282673,0060284-S,,
Second Degree Approximation,4.092340589687908,2.0229534324071596,1.8659340659340657,-5.394282171387356,0060284-S,,
Exponential Smoothing w/ Trend & Seasonality,0.6502220260922408,0.8063634578105836,0.503591588259839,-0.5745917172395885,0051189-A,,
Moving Average,0.4980158730158731,0.7057023969180444,0.40773809523809523,-0.20600600600600627,0051189-A,,
Linear Regression,0.6118737004840519,0.7822235617034633,0.44422131922131897,-0.481726582793812,0051189-A,,
Least Squares Regression,0.6118737004840532,0.7822235617034642,0.4442213192213205,-0.4817265827938153,0051189-A,,
Weighted Moving Average,0.4628919060737243,0.6803615994996516,0.4345238095238094,-0.12094904822177566,0051189-A,,
Linear Smoothing,0.5050752464005474,0.7106864613882463,0.4030785633133626,-0.2231011372294336,0051189-A,,
Second Degree Approximation,0.5991821378766221,0.7740685614831687,0.43003158058597574,-0.4509924203714957,0051189-A,,
Exponential Smoothing w/ Trend & Seasonality,1.79500240995356,1.339777000083805,1.0307697771432058,-1.5708085362894213,0036032-S,,
Moving Average,0.7115384615384616,0.8435273922869734,0.6538461538461539,-0.019067796610169774,0036032-S,,
Linear Regression,0.7889753689081112,0.8882428546901524,0.4580313303717559,-0.129973197842973,0036032-S,,
Least Squares Regression,0.7889753689081116,0.8882428546901526,0.4580313303717561,-0.12997319784297368,0036032-S,,
Weighted Moving Average,0.8862047043865225,0.9413844615174624,0.8251748251748252,-0.26922538170612165,0036032-S,,
Linear Smoothing,0.9813041798999251,0.9906079849768652,0.8782055133380413,-0.4054271729075203,0036032-S,,
Second Degree Approximation,1.2053495420902687,1.0978841205201342,0.6544210546952722,-0.7263057001123343,0036032-S,,
Exponential Smoothing w/ Trend & Seasonality,1.2615390998379536,1.1231825763596734,0.7865083026280527,-1.4481352828538503,0023307-S,,
Moving Average,0.6696428571428571,0.8183170883849714,0.7857142857142857,-0.2995049504950493,0023307-S,,
Linear Regression,0.5375358487068684,0.7331683631382825,0.5223202374145769,-0.04313887471827926,0023307-S,,
Least Squares Regression,0.5375358487068683,0.7331683631382824,0.5223202374145771,-0.04313887471827904,0023307-S,,
Weighted Moving Average,0.7420634920634921,0.8614310721488354,0.8333333333333333,-0.4400440044004399,0023307-S,,
Linear Smoothing,0.7980599505331123,0.8933420120721471,0.8650793574529966,-0.5487103990543565,0023307-S,,
Second Degree Approximation,1.7797455321476423,1.3340710371444402,1.2300959896647228,-2.4537636069399786,0023307-S,,
Exponential Smoothing w/ Trend & Seasonality,9.802756836937573e-31,9.900887251624258e-16,8.620555250030627e-16,0.0,0050189-A,,
Moving Average,0.0,0.0,0.0,1.0,0050189-A,,
Linear Regression,0.0,0.0,0.0,1.0,0050189-A,,
Least Squares Regression,4.930380657631324e-32,2.220446049250313e-16,2.220446049250313e-16,0.0,0050189-A,,
Weighted Moving Average,0.0,0.0,0.0,1.0,0050189-A,,
Linear Smoothing,0.0,0.0,0.0,1.0,0050189-A,,
Second Degree Approximation,0.0,0.0,0.0,1.0,0050189-A,,
Exponential Smoothing w/ Trend & Seasonality,0.0036829183503578286,0.06068705257596408,0.055170054328265224,0.0,0004653-X,,
Moving Average,0.0,0.0,0.0,1.0,0004653-X,,
Linear Regression,0.0010353193184190733,0.032176378267590545,0.03172073575668178,0.0,0004653-X,,
Least Squares Regression,0.0010353193184191162,0.03217637826759121,0.03172073575668246,0.0,0004653-X,,
Weighted Moving Average,0.0,0.0,0.0,1.0,0004653-X,,
Linear Smoothing,0.0002100396755414858,0.014492745617773252,0.01449274561777325,0.0,0004653-X,,
Second Degree Approximation,0.0025676363550784097,0.050671849730184605,0.047473622327839214,0.0,0004653-X,,
Exponential Smoothing w/ Trend & Seasonality,0.04166673362757934,0.20412430925193437,0.08335689942355724,0.0,0059491-A,,
Moving Average,0.0277777777777778,0.16666666666666674,0.16666666666666674,0.0,0059491-A,,
Linear Regression,0.053825351816845196,0.23200291338008064,0.2318840579710145,0.0,0059491-A,,
Least Squares Regression,0.053825351816845085,0.2320029133800804,0.23188405797101427,0.0,0059491-A,,
Weighted Moving Average,0.003673094582185485,0.06060606060606055,0.06060606060606055,0.0,0059491-A,,
Linear Smoothing,0.027780287706064197,0.16667419628144062,0.16667419628144065,0.0,0059491-A,,
Second Degree Approximation,0.5937717886873841,0.7705658886087445,0.7545353197527115,0.0,0059491-A,,
Exponential Smoothing w/ Trend & Seasonality,6.522184059803854,2.553856703067706,2.1231337386543285,-1.098894338394325,0077820-S,,
Moving Average,7.198863636363637,2.6830698157825927,2.6136363636363638,-1.3166555851063828,0077820-S,,
Linear Regression,7.7685482833646455,2.7872115605681325,2.7371708629636746,-1.4999849528912819,0077820-S,,
Least Squares Regression,7.768548283364644,2.7872115605681325,2.737170862963674,-1.4999849528912814,0077820-S,,
Weighted Moving Average,7.867768595041323,2.8049542946439114,2.743801652892562,-1.5319148936170208,0077820-S,,
Linear Smoothing,3.8533055939712457,1.962983849646055,1.739669351062912,-0.24002653423010822,0077820-S,,
Second Degree Approximation,8.543131532889838,2.922863584379168,2.879610385631159,-1.7492524347863574,0077820-S,,
Exponential Smoothing w/ Trend & Seasonality,0.7002548357112873,0.8368123061423555,0.4479252244240728,-0.3043871575019932,0073640-S,,
Moving Average,0.6792452830188679,0.8241633836921342,0.37735849056603776,-0.2652519893899201,0073640-S,,
Linear Regression,0.5590663370546981,0.7477073873212021,0.4718468720951343,-0.04139080954021668,0073640-S,,
Least Squares Regression,0.5590663370546981,0.7477073873212021,0.47184687209513404,-0.04139080954021668,0073640-S,,
Weighted Moving Average,0.6792452830188679,0.8241633836921342,0.37735849056603776,-0.2652519893899201,0073640-S,,
Linear Smoothing,0.5419065251309594,0.7361430058969245,0.5102464526890916,-0.009426677117284399,0073640-S,,
Second Degree Approximation,0.6258727574034372,0.7911212027265084,0.40450295817674714,-0.1658332729086569,0073640-S,,
Exponential Smoothing w/ Trend & Seasonality,1.3782155785836212,1.1739742665764106,0.9359273921007135,-0.4031606569290265,0030786-S,,
Moving Average,1.5958333333333334,1.2632629707758134,1.0833333333333333,-0.6247171945701362,0030786-S,,
Linear Regression,1.2781387009983272,1.130547964926003,0.8773673282147861,-0.3012724331430936,0030786-S,,
Least Squares Regression,1.2781387009983272,1.130547964926003,0.8773673282147859,-0.3012724331430936,0030786-S,,
Weighted Moving Average,1.2830578512396693,1.1327214358524647,0.8797979797979799,-0.30628061777794424,0030786-S,,
Linear Smoothing,1.0637154114302472,1.0313657990404022,0.7675213811898582,-0.08296817905794418,0030786-S,,
Second Degree Approximation,2.9025457644471726,1.7036859348034699,1.5685252084332215,-1.955080529414543,0030786-S,,
Exponential Smoothing w/ Trend & Seasonality,591.3795416335224,24.318296437734336,17.403866182600392,-0.6286494180103968,0244802-F,,
Moving Average,365.8,19.12589867169645,10.04,-0.007407113649182229,0244802-F,,
Linear Regression,440.20048519658127,20.98095529752116,15.67460551230802,-0.21230481197063278,0244802-F,,
Least Squares Regression,440.200485196581,20.980955297521156,15.674605512308014,-0.2123048119706321,0244802-F,,
Weighted Moving Average,388.14677685950403,19.701440984341833,9.367272727272727,-0.06894976530417196,0244802-F,,
Linear Smoothing,363.34430981398486,19.061592530897958,10.464728447518791,-0.0006441837358137636,0244802-F,,
Second Degree Approximation,548.7716616466846,23.425875899241944,19.716936241225643,-0.5113080254564026,0244802-F,,
Exponential Smoothing w/ Trend & Seasonality,6.379366548875078,2.5257407920994344,2.3045866471613476,-13.71277330191009,0037602-S,,
Moving Average,3.0069444444444438,1.734054337223734,1.6458333333333333,-5.934934934934933,0037602-S,,
Linear Regression,1.8060971906342447,1.3439111542934097,1.2644473001759746,-3.1654133405618614,0037602-S,,
Least Squares Regression,1.8060971906342478,1.3439111542934108,1.2644473001759757,-3.1654133405618685,0037602-S,,
Weighted Moving Average,1.4298094582185492,1.1957464021348962,1.115530303030303,-2.297578570305843,0037602-S,,
Linear Smoothing,0.953194431400394,0.9763167679602732,0.8999999932140778,-1.1983583282747823,0037602-S,,
Second Degree Approximation,18.63089173434134,4.316351669447398,4.144179908304767,-41.96854309902147,0037602-S,,
Exponential Smoothing w/ Trend & Seasonality,0.44156181884319357,0.6645011804678707,0.5205797652339464,0.0,0076820-S,,
Moving Average,0.1111111111111112,0.3333333333333335,0.3333333333333335,0.0,0076820-S,,
Linear Regression,0.25234841016332565,0.5023429208850521,0.5023363854901006,0.0,0076820-S,,
Least Squares Regression,0.2523484101633244,0.5023429208850507,0.5023363854900993,0.0,0076820-S,,
Weighted Moving Average,0.2066115702479339,0.45454545454545453,0.4545454545454547,0.0,0076820-S,,
Linear Smoothing,0.2743764138975644,0.5238095206251643,0.5238095206251643,0.0,0076820-S,,
Second Degree Approximation,0.10165000286506344,0.31882597583174344,0.25557086135645385,0.0,0076820-S,,
Exponential Smoothing w/ Trend & Seasonality,0.001863463317630402,0.043167850509730064,0.03424298407466669,0.0,0050368-A,,
Moving Average,0.0,0.0,0.0,1.0,0050368-A,,
Linear Regression,0.0012940617351020446,0.035973069581313806,0.03583541840422565,0.0,0050368-A,,
Least Squares Regression,0.0012940617351020526,0.03597306958131392,0.03583541840422575,0.0,0050368-A,,
Weighted Moving Average,0.0,0.0,0.0,1.0,0050368-A,,
Linear Smoothing,8.44747903177516e-05,0.009191016827193366,0.009191016827193366,0.0,0050368-A,,
Second Degree Approximation,0.0050686421656473395,0.07119439701020959,0.06996390511781041,0.0,0050368-A,,
Exponential Smoothing w/ Trend & Seasonality,181.39435817976016,13.468272278943582,11.611051146169048,0.0,0113121-F,,
Moving Average,81.0,9.0,9.0,0.0,0113121-F,,
Linear Regression,65.01018709505206,8.062889500362266,8.051231527093597,0.0,0113121-F,,
Least Squares Regression,65.01018709505199,8.06288950036226,8.051231527093591,0.0,0113121-F,,
Weighted Moving Average,176.16528925619846,13.272727272727277,13.272727272727277,0.0,0113121-F,,
Linear Smoothing,20.718192960250132,4.551724174447539,4.551724174447539,0.0,0113121-F,,
Second Degree Approximation,15.32103954035077,3.914209950979989,3.8179564595582414,0.0,0113121-F,,
Exponential Smoothing w/ Trend & Seasonality,3.5389272801899447,1.8812036785499715,1.2266960083860656,-3.397363140101791,86781BU-X,,
Moving Average,1.1782407407407414,1.0854679823655515,0.976851851851852,-0.4640460210930015,86781BU-X,,
Linear Regression,0.8158473559350308,0.9032426893891977,0.6900598735330531,-0.013747050135953787,86781BU-X,,
Least Squares Regression,0.8158473559350308,0.9032426893891977,0.6900598735330531,-0.013747050135953787,86781BU-X,,
Weighted Moving Average,1.769742883379248,1.3303168357121726,1.2449494949494953,-1.1990285492420951,86781BU-X,,
Linear Smoothing,0.8053110312499161,0.8973912364459083,0.6923024261901616,-0.0006549343239607985,86781BU-X,,
Second Degree Approximation,1.1216833292730617,1.0590955241492912,0.9365160001210344,-0.3937695059807169,86781BU-X,,
Exponential Smoothing w/ Trend & Seasonality,499.9208305841135,22.35890942295964,15.946973121820015,-8.678467280108437,0236502-F,,
Moving Average,55.23989898989898,7.432354875132039,5.681818181818183,-0.06944444444444442,0236502-F,,
Linear Regression,241.77617882889837,15.54915363706007,15.419775913252941,-3.680786822127473,0236502-F,,
Least Squares Regression,241.77617882889797,15.549153637060057,15.419775913252927,-3.680786822127465,0236502-F,,
Weighted Moving Average,52.22681359044997,7.226812131946559,3.5123966942148765,-0.011111111111111516,0236502-F,,
Linear Smoothing,112.50177481800051,10.606685383191136,10.514515422363521,-1.1780343604764902,0236502-F,,
Second Degree Approximation,81.19808593709156,9.01099805443834,6.499299184804261,-0.5719949437420928,0236502-F,,
Exponential Smoothing w/ Trend & Seasonality,0.1437372522595914,0.3791269606076458,0.22927730391220386,-0.014537506346175677,86767NP-X,,
Moving Average,0.1643835616438356,0.4054424270396916,0.1506849315068493,-0.16026490066225185,86767NP-X,,
Linear Regression,0.14407137323015357,0.37956735005813336,0.22837522018469777,-0.01689582509071319,86767NP-X,,
Least Squares Regression,0.14407137323015362,0.37956735005813347,0.2283752201846974,-0.016895825090713634,86767NP-X,,
Weighted Moving Average,0.1643835616438356,0.4054424270396916,0.1506849315068493,-0.16026490066225185,86767NP-X,,
Linear Smoothing,0.14439989170447698,0.37999985750586407,0.22085606177478134,-0.01921459985848717,86767NP-X,,
Percent Over Last Year,,,,,86767NP-X,7.731958762886598,
Calculated Percent Over Last Year,,,,,86767NP-X,7.731958762886587,
Last Year to This Year,,,,,86767NP-X,,30.0
Second Degree Approximation,0.14356794712301607,0.37890361191603344,0.2382701219200601,-0.013342503600732192,86767NP-X,,
Exponential Smoothing w/ Trend & Seasonality,1.7951013121226989,1.3398139095123243,1.0091911214119171,-3.103088713423312,0034303-F,,
Moving Average,0.7777777777777777,0.8819171036881968,0.875,-0.7777777777777775,0034303-F,,
Linear Regression,0.48037564609672634,0.6930913692268331,0.638423645320197,-0.09800147679251725,0034303-F,,
Least Squares Regression,0.48037564609672645,0.6930913692268332,0.638423645320197,-0.0980014767925177,0034303-F,,
Weighted Moving Average,0.7777777777777777,0.8819171036881968,0.875,-0.7777777777777775,0034303-F,,
Linear Smoothing,1.2259214964165812,1.1072133924481682,1.1034482650584256,-1.802106277523614,0034303-F,,
Second Degree Approximation,0.4512492896387147,0.6717509133888205,0.6047001077034451,-0.03142694774563348,0034303-F,,
Exponential Smoothing w/ Trend & Seasonality,3.8209006053583368,1.9547124098849775,1.5871615880831578,0.07174324557842537,0036991-S,,
Moving Average,4.298611111111111,2.0733092174374548,1.84375,-0.04431264004217739,0036991-S,,
Linear Regression,4.119656690181879,2.0296937429528326,1.7104878491751032,-0.0008371176147672355,0036991-S,,
Least Squares Regression,4.119656690181879,2.0296937429528326,1.7104878491751028,-0.0008371176147672355,0036991-S,,
Weighted Moving Average,4.46875,2.1139418156609704,1.90625,-0.08564650059311973,0036991-S,,
Linear Smoothing,4.166239744065296,2.0411368753871693,1.7674704507174501,-0.012154092033893837,0036991-S,,
Second Degree Approximation,5.9180445868315354,2.4327031440008327,2.2859243623344314,-0.4377408438708166,0036991-S,,
Exponential Smoothing w/ Trend & Seasonality,5.050098878957552,2.2472425055960366,1.7538618741018501,-0.6933863304441001,0027481-S,,
Moving Average,3.258547008547009,1.805144594913939,1.551282051282051,-0.09264770723104077,0027481-S,,
Linear Regression,3.201243952840163,1.7892020436049594,1.5321036106750394,-0.07343299212299126,0027481-S,,
Least Squares Regression,3.201243952840163,1.7892020436049594,1.5321036106750394,-0.07343299212299126,0027481-S,,
Weighted Moving Average,5.644698735607829,2.3758574737571756,2.2657342657342663,-0.8927660442811969,0027481-S,,
Linear Smoothing,2.996860274666976,1.7311442096679803,1.3956043830241347,-0.004899576227616942,0027481-S,,
Second Degree Approximation,3.515314746192765,1.8749172638259974,1.2737123916669775,-0.1787464129098757,0027481-S,,
Exponential Smoothing w/ Trend & Seasonality,0.5962677352422102,0.772183744481979,0.4600277575970377,-0.29000231182209,0066674-S,,
Moving Average,0.4958333333333335,0.7041543391425871,0.3277777777777776,-0.07271634615384692,0066674-S,,
Linear Regression,0.466175234993574,0.6827702651650656,0.4533907566916736,-0.008552191091867112,0066674-S,,
Least Squares Regression,0.4661752349935739,0.6827702651650656,0.45339075669167367,-0.00855219109186689,0066674-S,,
Weighted Moving Average,0.5254820936639117,0.7249014372064051,0.27777777777777796,-0.13686029879211725,0066674-S,,
Linear Smoothing,0.4666666675722925,0.6831300517268235,0.4133333283523915,-0.009615386574671758,0066674-S,,
Second Degree Approximation,0.49464696296786587,0.7033114267292021,0.5415442554337025,-0.07014967949778717,0066674-S,,
Exponential Smoothing w/ Trend & Seasonality,3.5702474542410423,1.8895098449706587,1.7687126912130107,-12.787232190313816,0027738-S,,
Moving Average,2.202020202020201,1.4839205511145808,1.4141414141414141,-7.50354609929078,0027738-S,,
Linear Regression,0.37143366689011637,0.6094535805868371,0.5863765675538933,-0.43436618171396035,0027738-S,,
Least Squares Regression,0.3714336668901159,0.6094535805868367,0.5863765675538931,-0.4343661817139588,0027738-S,,
Weighted Moving Average,0.8328741965105594,0.912619414931854,0.8163452708907251,-2.2163120567375865,0027738-S,,
Linear Smoothing,3.856614158379239,1.9638264073943092,1.8967501127811122,-13.89309510097515,0027738-S,,
Second Degree Approximation,5.109576827088623,2.260437308816288,2.137699047445617,-18.7316637046082,0027738-S,,
Exponential Smoothing w/ Trend & Seasonality,16048.349025674648,126.68207854970903,47.91852004733653,-0.02849308824318819,0210139-F,,
Moving Average,16156.0,127.10625476348518,48.75,-0.03539213330128965,0210139-F,,
Linear Regression,16285.777553081369,127.61574179183918,48.75619239631337,-0.04370920791997879,0210139-F,,
Least Squares Regression,16285.777553081369,127.61574179183918,48.75619239631336,-0.04370920791997879,0210139-F,,
Weighted Moving Average,16093.768595041322,126.86121785258615,49.77272727272727,-0.03140389938580923,0210139-F,,
Linear Smoothing,16723.16724085926,129.3180855134318,43.14086501304699,-0.07174027018244078,0210139-F,,
Second Degree Approximation,16195.659880625548,127.26216987237625,54.5465563818783,-0.03793382235844245,0210139-F,,
Exponential Smoothing w/ Trend & Seasonality,2.591849480208741,1.6099221969426787,1.1311586596395922,-0.1569773953585729,0034299-S,,
Moving Average,2.254070881226053,1.5013563471827909,1.1293103448275863,-0.006196184241566316,0034299-S,,
Linear Regression,2.3271486650248856,1.5254994805062654,1.1102655633095062,-0.03881742424943169,0034299-S,,
Least Squares Regression,2.3271486650248847,1.5254994805062652,1.1102655633095062,-0.03881742424943124,0034299-S,,
Weighted Moving Average,2.2433741806782557,1.4977897651800989,1.1786833855799372,-0.0014212770437438405,0034299-S,,
Linear Smoothing,2.243944074575306,1.497979998055817,1.1351600992817237,-0.0016756723555373387,0034299-S,,
Second Degree Approximation,2.6128318754139506,1.6164256479696029,1.0735694742177326,-0.16634374056429557,0034299-S,,
Exponential Smoothing w/ Trend & Seasonality,0.47972419416389844,0.6926212487094938,0.4675740863027737,-0.12255461434352255,0051011-A,,
Moving Average,0.4342948717948717,0.6590105247982552,0.5363247863247863,-0.016249999999999876,0051011-A,,
Linear Regression,0.43730936644166873,0.6612937066399988,0.4470772588378642,-0.02330391747350502,0051011-A,,
Least Squares Regression,0.43730936644166873,0.6612937066399988,0.44707725883786437,-0.02330391747350502,0051011-A,,
Weighted Moving Average,0.4294165430529067,0.6552988196639047,0.517871017871018,-0.004834710743801818,0051011-A,,
Linear Smoothing,0.48554140926050054,0.6968080146356674,0.37820512813494084,-0.13616689766957135,0051011-A,,
Second Degree Approximation,0.4291476727679354,0.655093636641309,0.4899061916038522,-0.0042055542769690035,0051011-A,,
Exponential Smoothing w/ Trend & Seasonality,0.2671905904911254,0.5169048176319557,0.37530396941948496,-0.016027376999147913,0004937-S,,
Moving Average,0.26838235294117646,0.5180563221708393,0.36764705882352944,-0.020559210526315708,0004937-S,,
Linear Regression,0.28028467008105024,0.5294191818219758,0.41202327084680035,-0.06581933754504621,0004937-S,,
Least Squares Regression,0.28028467008105035,0.5294191818219759,0.41202327084680046,-0.06581933754504665,0004937-S,,
Weighted Moving Average,0.317087992221682,0.5631056670125795,0.4893048128342245,-0.20576881252718526,0004937-S,,
Linear Smoothing,0.2630974264701261,0.5129302354805437,0.31985294116044805,-0.0004625822350845521,0004937-S,,
Second Degree Approximation,0.28125434708319486,0.5303341843434146,0.23861019199017294,-0.06950666193478039,0004937-S,,
Exponential Smoothing w/ Trend & Seasonality,29564.8340924601,171.94427612590104,69.32410204316038,-0.1001028398188617,0270227-F,,
Moving Average,27762.152777777774,166.61978507301518,74.375,-0.03302535082066749,0270227-F,,
Linear Regression,29647.238883122132,172.1837358263612,66.20290607054963,-0.10316910915554955,0270227-F,,
Least Squares Regression,29647.238883122125,172.18373582636116,66.20290607054963,-0.10316910915554933,0270227-F,,
